ITMNUM;COMPNUM;DIST_QTY
HOME600000101DE;B200010101DE;1.0000000000000
HOME750000101DE;B233010101DE;1.0000000000000
HOME750000101DE;A10904;1.0000000000000
HS062CM000101DE;B222020101DE;1.0000000000000
HS062CM000103DE;B222020103DE;1.0000000000000
HS062CM000104DE;B222020104DE;1.0000000000000
HS062CM000204DE;B222020204DE;1.0000000000000
HS062CM000214DE;B222020214DE;1.0000000000000
HS062CM000216DE;B222020216DE;1.0000000000000
HS062CM000218DE;B222020218DE;1.0000000000000
HS100CM000101DE;A296020101DE;1.0000000000000
HS110CM000101DE;A121020101DE;1.0000000000000
HS110CM000103DE;A121020103DE;1.0000000000000
HS110CM000104DE;A121020104DE;1.0000000000000
HS110CM000204DE;A121020204DE;1.0000000000000
HS110CM000214DE;A121020214DE;1.0000000000000
HS110CM000215DE;A121020215DE;1.0000000000000
HS110CM000216DE;A121020216DE;1.0000000000000
HS120CM000101DE;B109020101DE;1.0000000000000
HS120CM000103DE;B109020103DE;1.0000000000000
HS120CM000104DE;B109020104DE;1.0000000000000
HS120CM000204DE;B109020204DE;1.0000000000000
HS120CM000214DE;B109020214DE;1.0000000000000
HS120CM000216DE;B109020216DE;1.0000000000000
HS120CM000218DE;B109020218DE;1.0000000000000
HS150CM000101DE;A110XL020101DE;1.0000000000000
HS150CM000103DE;A110XL020103DE;1.0000000000000
HS150CM000104DE;A110XL020104DE;1.0000000000000
HS150CM000204DE;A110XL020204DE;1.0000000000000
HS150CM000214DE;A110XL020214DE;1.0000000000000
HS150CM000216DE;A110XL020216DE;1.0000000000000
HS180CM000101DE;A115020101DE;1.0000000000000
HS180CM000103DE;A115020103DE;1.0000000000000
HS180CM000104DE;A115020104DE;1.0000000000000
HS180CM000204DE;A115020204DE;1.0000000000000
HS180CM000214DE;A115020214DE;1.0000000000000
HS180CM000216DE;A115020216DE;1.0000000000000
HS188CM000101DE;A114020101DE;1.0000000000000
HS188CM000103DE;A114020103DE;1.0000000000000
HS188CM000104DE;A114020104DE;1.0000000000000
HS188CM000204DE;A114020204DE;1.0000000000000
HS188CM000214DE;A114020214DE;1.0000000000000
HS188CM000216DE;A114020216DE;1.0000000000000
HSHOME100CM000101DE;A221020101DE;1.0000000000000
HSXL000101DE;B127BASIC1/2DE;1.0000000000000
HSXL000101DE;B127020101DE;1.0000000000000
HSXL000103DE;B127020103DE;1.0000000000000
HSXL000103DE;B127BASIC1/2DE;1.0000000000000
HSXL000104DE;B127020104DE;1.0000000000000
HSXL000104DE;B127BASIC1/2DE;1.0000000000000
HSXL000204DE;B127BASIC1/2DE;1.0000000000000
HSXL000204DE;B127020204DE;1.0000000000000
HSXL000214DE;B127020214DE;1.0000000000000
HSXL000214DE;B127BASIC1/2DE;1.0000000000000
HSXL000216DE;B127020216DE;1.0000000000000
HSXL000216DE;B127BASIC1/2DE;1.0000000000000
ICON-120-KERATECT;A31604KERATECT;1.0000000000000
ICON-38-KERATECT-LINKS;A31004KERATECTLINKS;1.0000000000000
ICON-38-KERATECT-RECHTS;A31004KERATECTRECHTS;1.0000000000000
ICON-60-KERATECT;A31304KERATECT;1.0000000000000
ICON-75-KERATECT;A31404KERATECT;1.0000000000000
ICON-90-KERATECT;A31504KERATECT;1.0000000000000
ICON-XS-53-KERATECT-LINKS;A31104KERATECTLINKS;1.0000000000000
ICON-XS-53-KERATECT-RECHTS;A31104KERATECTRECHTS;1.0000000000000
ICON120CM000101DE;A316010101DE;1.0000000000000
ICON120CM000101DE;A31604;1.0000000000000
ICON120CM000103DE;A316010103DE;1.0000000000000
ICON120CM000103DE;A31604;1.0000000000000
ICON120CM000104DE;A316010104DE;1.0000000000000
ICON120CM000104DE;A31604;1.0000000000000
ICON120CM000202DE;A316010202DE;1.0000000000000
ICON120CM000202DE;A31604;1.0000000000000
ICON120CM000204DE;A31604;1.0000000000000
ICON120CM000204DE;A316010204DE;1.0000000000000
ICON120CM000214DE;A316010214DE;1.0000000000000
ICON120CM000214DE;A31604;1.0000000000000
ICON60CM000101DE;A313010101DE;1.0000000000000
ICON60CM000101DE;A31304;1.0000000000000
ICON60CM000103DE;A313010103DE;1.0000000000000
ICON60CM000103DE;A31304;1.0000000000000
ICON60CM000104DE;A313010104DE;1.0000000000000
ICON60CM000104DE;A31304;1.0000000000000
ICON60CM000202DE;A313010202DE;1.0000000000000
ICON60CM000202DE;A31304;1.0000000000000
ICON60CM000204DE;A313010204DE;1.0000000000000
ICON60CM000204DE;A31304;1.0000000000000
ICON75CM000101DE;A317010101DE;1.0000000000000
ICON75CM000101DE;A31404;1.0000000000000
ICON75CM000103DE;A317010103DE;1.0000000000000
ICON75CM000103DE;A31404;1.0000000000000
ICON75CM000104DE;A31404;1.0000000000000
ICON75CM000104DE;A317010104DE;1.0000000000000
ICON75CM000202DE;A31404;1.0000000000000
ICON75CM000202DE;A317010202DE;1.0000000000000
ICON75CM000214DE;A317010214DE;1.0000000000000
ICON75CM000214DE;A31404;1.0000000000000
ICON75CM000215DE;A31404;1.0000000000000
ICON75CM000215DE;A317010215DE;1.0000000000000
ICON90CM000101DE;A31504;1.0000000000000
ICON90CM000101DE;A318010101DE;1.0000000000000
ICON90CM000103DE;A318010103DE;1.0000000000000
ICON90CM000103DE;A31504;1.0000000000000
ICON90CM000104DE;A318010104DE;1.0000000000000
ICON90CM000104DE;A31504;1.0000000000000
ICON90CM000202DE;A31504;1.0000000000000
ICON90CM000202DE;A318010202DE;1.0000000000000
ICON90CM000214DE;A318010214DE;1.0000000000000
ICON90CM000214DE;A31504;1.0000000000000
ICON90CM000215DE;A318010215DE;1.0000000000000
ICON90CM000215DE;A31504;1.0000000000000
ICONXS38CMLINKS000101DE;A310010101DE;1.0000000000000
ICONXS38CMLINKS000101DE;A31004LINKS;1.0000000000000
ICONXS38CMLINKS000103DE;A310010103DE;1.0000000000000
ICONXS38CMLINKS000103DE;A31004LINKS;1.0000000000000
ICONXS38CMLINKS000104DE;A310010104DE;1.0000000000000
ICONXS38CMLINKS000104DE;A31004LINKS;1.0000000000000
ICONXS38CMLINKS000204DE;A310010204DE;1.0000000000000
ICONXS38CMLINKS000204DE;A31004LINKS;1.0000000000000
ICONXS38CMLINKS000214DE;A310010214DE;1.0000000000000
ICONXS38CMLINKS000214DE;A31004LINKS;1.0000000000000
ICONXS38CMLINKS000215DE;A310010215DE;1.0000000000000
ICONXS38CMLINKS000215DE;A31004LINKS;1.0000000000000
ICONXS38CMRECHTS000101DE;A310010101DE;1.0000000000000
ICONXS38CMRECHTS000101DE;A31004RECHTS;1.0000000000000
ICONXS38CMRECHTS000103DE;A310010103DE;1.0000000000000
ICONXS38CMRECHTS000103DE;A31004RECHTS;1.0000000000000
ICONXS38CMRECHTS000104DE;A310010104DE;1.0000000000000
ICONXS38CMRECHTS000104DE;A31004RECHTS;1.0000000000000
ICONXS38CMRECHTS000204DE;A310010204DE;1.0000000000000
ICONXS38CMRECHTS000204DE;A31004RECHTS;1.0000000000000
ICONXS38CMRECHTS000214DE;A310010214DE;1.0000000000000
ICONXS38CMRECHTS000214DE;A31004RECHTS;1.0000000000000
ICONXS38CMRECHTS000215DE;A310010215DE;1.0000000000000
ICONXS38CMRECHTS000215DE;A31004RECHTS;1.0000000000000
ICONXS53CMLINKS000101DE;A311010101DE;1.0000000000000
ICONXS53CMLINKS000101DE;A31104LINKS;1.0000000000000
ICONXS53CMLINKS000103DE;A311010103DE;1.0000000000000
ICONXS53CMLINKS000103DE;A31104LINKS;1.0000000000000
ICONXS53CMLINKS000104DE;A311010104DE;1.0000000000000
ICONXS53CMLINKS000104DE;A31104LINKS;1.0000000000000
ICONXS53CMLINKS000202DE;A311010202DE;1.0000000000000
ICONXS53CMLINKS000202DE;A31104LINKS;1.0000000000000
ICONXS53CMLINKS000204DE;A311010204DE;1.0000000000000
ICONXS53CMLINKS000204DE;A31104LINKS;1.0000000000000
ICONXS53CMLINKS000214DE;A311010214DE;1.0000000000000
ICONXS53CMLINKS000214DE;A31104LINKS;1.0000000000000
ICONXS53CMLINKS000215DE;A311010215DE;1.0000000000000
ICONXS53CMLINKS000215DE;A31104LINKS;1.0000000000000
ICONXS53CMRECHTS000101DE;A311010101DE;1.0000000000000
ICONXS53CMRECHTS000101DE;A31104RECHTS;1.0000000000000
ICONXS53CMRECHTS000103DE;A311010103DE;1.0000000000000
ICONXS53CMRECHTS000103DE;A31104RECHTS;1.0000000000000
ICONXS53CMRECHTS000104DE;A311010104DE;1.0000000000000
ICONXS53CMRECHTS000104DE;A31104RECHTS;1.0000000000000
ICONXS53CMRECHTS000202DE;A311010202DE;1.0000000000000
ICONXS53CMRECHTS000202DE;A31104RECHTS;1.0000000000000
ICONXS53CMRECHTS000204DE;A311010204DE;1.0000000000000
ICONXS53CMRECHTS000204DE;A31104RECHTS;1.0000000000000
ICONXS53CMRECHTS000214DE;A311010214DE;1.0000000000000
ICONXS53CMRECHTS000214DE;A31104RECHTS;1.0000000000000
ICONXS53CMRECHTS000215DE;A311010215DE;1.0000000000000
ICONXS53CMRECHTS000215DE;A31104RECHTS;1.0000000000000
INFINITY1000000101DE;B149BASIC1/2;1.0000000000000
INFINITY1000000101DE;B149010101DE;1.0000000000000
INFINITY1000000101DE;A11304;1.0000000000000
INFINITY1000000103DE;B149010103DE;1.0000000000000
INFINITY1000000103DE;B149BASIC1/2;1.0000000000000
INFINITY1000000103DE;A11304;1.0000000000000
INFINITY1000000104DE;A11304;1.0000000000000
INFINITY1000000104DE;B149BASIC1/2;1.0000000000000
INFINITY1000000104DE;B149010104DE;1.0000000000000
INFINITY1000000204DE;A11304;1.0000000000000
INFINITY1000000204DE;B149BASIC1/2;1.0000000000000
INFINITY1000000204DE;B149010204DE;1.0000000000000
INFINITY1000000214DE;A11304;1.0000000000000
INFINITY1000000214DE;B149BASIC1/2;1.0000000000000
INFINITY1000000214DE;B149010214DE;1.0000000000000
INFINITY1000000216DE;B149010216DE;1.0000000000000
INFINITY1000000216DE;A11304;1.0000000000000
INFINITY1000000216DE;B149BASIC1/2;1.0000000000000
INFINITY700000101DE;B129010101DE;1.0000000000000
INFINITY700000101DE;A12904;1.0000000000000
INFINITY700000103DE;A12904;1.0000000000000
INFINITY700000103DE;B129010103DE;1.0000000000000
INFINITY700000104DE;B129010104DE;1.0000000000000
INFINITY700000104DE;A12904;1.0000000000000
INFINITY700000204DE;A12904;1.0000000000000
INFINITY700000204DE;B129010204DE;1.0000000000000
INFINITY700000214DE;A12904;1.0000000000000
INFINITY700000214DE;B129010214DE;1.0000000000000
INFINITY850000101DE;A13804V2;1.0000000000000
INFINITY850000101DE;B138010101DE;1.0000000000000
INFINITY850000101DE;B138BASIC1/2;1.0000000000000
INFINITY850000103DE;A13804V2;1.0000000000000
INFINITY850000103DE;B138010103DE;1.0000000000000
INFINITY850000103DE;B138BASIC1/2;1.0000000000000
INFINITY850000104DE;A13804V2;1.0000000000000
INFINITY850000104DE;B138010104DE;1.0000000000000
INFINITY850000104DE;B138BASIC1/2;1.0000000000000
INFINITY850000204DE;B138BASIC1/2;1.0000000000000
INFINITY850000204DE;A13804V2;1.0000000000000
INFINITY850000204DE;B138010204DE;1.0000000000000
INFINITY850000214DE;B138010214DE;1.0000000000000
INFINITY850000214DE;A13804V2;1.0000000000000
INFINITY850000214DE;B138BASIC1/2;1.0000000000000
INFINITY850000216DE;B138BASIC1/2;1.0000000000000
INFINITY850000216DE;B138010216DE;1.0000000000000
INFINITY850000216DE;A13804V2;1.0000000000000
INFINITY900000101DE;A17804;1.0000000000000
INFINITY900000101DE;B138BASIC1/2;1.0000000000000
INFINITY900000101DE;B138010101DE;1.0000000000000
INFINITY900000103DE;B138BASIC1/2;1.0000000000000
INFINITY900000103DE;A17804;1.0000000000000
INFINITY900000103DE;B138010103DE;1.0000000000000
INFINITY900000104DE;A17804;1.0000000000000
INFINITY900000104DE;B138BASIC1/2;1.0000000000000
INFINITY900000104DE;B138010104DE;1.0000000000000
IT-100-DOPPEL-KERATECT;A37404KERATEC;1.0000000000000
IT-100-KERATECT;A37304KERATEC;1.0000000000000
IT-130-DOPPEL-KERATECT;A37604KERATEC;1.0000000000000
IT-60-KERATECT;A37104KERATECT;1.0000000000000
IT-80-KERATECT;A37204KERATEC;1.0000000000000
IT100CM000101DE;A373010101DE;1.0000000000000
IT100CM000101DE;A37304;1.0000000000000
IT100CM000103DE;A373010103DE;1.0000000000000
IT100CM000103DE;A37304;1.0000000000000
IT100CM000104DE;A373010104DE;1.0000000000000
IT100CM000104DE;A37304;1.0000000000000
IT100CM000202DE;A373010202DE;1.0000000000000
IT100CM000202DE;A37304;1.0000000000000
IT100CM000204DE;A373010204DE;1.0000000000000
IT100CM000204DE;A37304;1.0000000000000
IT100CM000214DE;A373010214DE;1.0000000000000
IT100CM000214DE;A37304;1.0000000000000
IT100CM000216DE;A37304;1.0000000000000
IT100CM000216DE;A373010216DE;1.0000000000000
IT100CMDOPPEL000101DE;A373010101DE;1.0000000000000
IT100CMDOPPEL000101DE;A37404;1.0000000000000
IT100CMDOPPEL000103DE;A373010103DE;1.0000000000000
IT100CMDOPPEL000103DE;A37404;1.0000000000000
IT100CMDOPPEL000104DE;A373010104DE;1.0000000000000
IT100CMDOPPEL000104DE;A37404;1.0000000000000
IT100CMDOPPEL000202DE;A373010202DE;1.0000000000000
IT100CMDOPPEL000202DE;A37404;1.0000000000000
IT100CMDOPPEL000204DE;A373010204DE;1.0000000000000
IT100CMDOPPEL000204DE;A37404;1.0000000000000
IT100CMDOPPEL000214DE;A373010214DE;1.0000000000000
IT100CMDOPPEL000214DE;A37404;1.0000000000000
IT130CMDOPPEL000101DE;A375010101DE;1.0000000000000
IT130CMDOPPEL000101DE;A37604;1.0000000000000
IT130CMDOPPEL000103DE;A375010103DE;1.0000000000000
IT130CMDOPPEL000103DE;A37604;1.0000000000000
IT130CMDOPPEL000104DE;A375010104DE;1.0000000000000
IT130CMDOPPEL000104DE;A37604;1.0000000000000
IT130CMDOPPEL000202DE;A375010202DE;1.0000000000000
IT130CMDOPPEL000202DE;A37604;1.0000000000000
IT130CMDOPPEL000204DE;A375010204DE;1.0000000000000
IT130CMDOPPEL000204DE;A37604;1.0000000000000
IT130CMDOPPEL000214DE;A375010214DE;1.0000000000000
IT130CMDOPPEL000214DE;A37604;1.0000000000000
IT60CM000101DE;A371010101DE;1.0000000000000
IT60CM000101DE;A37104;1.0000000000000
IT60CM000103DE;A371010103DE;1.0000000000000
IT60CM000103DE;A37104;1.0000000000000
IT60CM000104DE;A371010104DE;1.0000000000000
IT60CM000104DE;A37104;1.0000000000000
IT60CM000202DE;A371010202DE;1.0000000000000
IT60CM000202DE;A37104;1.0000000000000
IT60CM000204DE;A371010204DE;1.0000000000000
IT60CM000204DE;A37104;1.0000000000000
IT60CM000214DE;A371010214DE;1.0000000000000
IT60CM000214DE;A37104;1.0000000000000
IT60CM2000101DE;A377010101DE;1.0000000000000
IT60CM2000101DE;A37104;1.0000000000000
IT60CM2000103DE;A37104;1.0000000000000
IT60CM2000103DE;A377010103DE;1.0000000000000
IT60CM2000104DE;A37104;1.0000000000000
IT60CM2000104DE;A377010104DE;1.0000000000000
IT60CM2000202DE;A377010202DE;1.0000000000000
IT60CM2000202DE;A37104;1.0000000000000
IT60CM2000204DE;A37104;1.0000000000000
IT60CM2000204DE;A377010204DE;1.0000000000000
IT60CM2000214DE;A377010214DE;1.0000000000000
IT60CM2000214DE;A37104;1.0000000000000
IT80CM000101DE;A372010101DE;1.0000000000000
IT80CM000101DE;A37204;1.0000000000000
IT80CM000103DE;A372010103DE;1.0000000000000
IT80CM000103DE;A37204;1.0000000000000
IT80CM000104DE;A372010104DE;1.0000000000000
IT80CM000104DE;A37204;1.0000000000000
IT80CM000202DE;A372010202DE;1.0000000000000
IT80CM000202DE;A37204;1.0000000000000
IT80CM000204DE;A372010204DE;1.0000000000000
IT80CM000204DE;A37204;1.0000000000000
IT80CM000214DE;A372010214DE;1.0000000000000
IT80CM000214DE;A37204;1.0000000000000
IT80CM000216DE;A372010216DE;1.0000000000000
IT80CM000216DE;A37204;1.0000000000000
JANUS00XBUE;FERTIGJANUSXBUE;1.0000000000000
JANUS00XOA;FERTIGJANUSXOA;1.0000000000000
JUNOLINKS00XBUE;FERTIGJUNOLINKSXBUE;1.0000000000000
JUNOLINKS00XOA;FERTIGJUNOLINKSXOA;1.0000000000000
JUNORECHTS00XBUE;FERTIGJUNORECHTSXBUE;1.0000000000000
JUNORECHTS00XOA;FERTIGJUNORECHTSXOA;1.0000000000000
LAPIS000101DE;B123XL010101DE;1.0000000000000
LAPIS000101DE;A12304;1.0000000000000
LAPIS000104DE;A12304;1.0000000000000
LAPIS000104DE;B123XL010104DE;1.0000000000000
LED-SPIEGEL-100-60;BMCN119;1.0000000000000
LED-SPIEGEL-120-65;BMCN120;1.0000000000000
LED-SPIEGEL-140-60;BMCN121;1.0000000000000
LED-SPIEGEL-60-60;BMCN115;1.0000000000000
LED-SPIEGEL-70-60;BMCN116;1.0000000000000
LED-SPIEGEL-80-60;BMCN117;1.0000000000000
LED-SPIEGEL-90-60;BMCN118;1.0000000000000
LEVEL70000101DE;B619010101DE;1.0000000000000
LEVEL70000101DE;A61904;1.0000000000000
LEVEL70000104DE;A61904;1.0000000000000
LEVEL70000104DE;B619010104DE;1.0000000000000
LIMESXL000103DE;A10604;1.0000000000000
LIMESXL000103DE;A121020103DE;1.0000000000000
LIMESXL000103DE;B106XL010103DE;1.0000000000000
LIMESXL000103DE;A111030103SETDE;1.0000000000000
LIVONO000101DE;A14304;1.0000000000000
LIVONO000101DE;B143010101DE;1.0000000000000
LIVONO000104DE;A14304;1.0000000000000
LIVONO000104DE;B143010104DE;1.0000000000000
LIVONO000214DE;A14304;1.0000000000000
LIVONO000214DE;B143010214DE;1.0000000000000
LIVONO000216DE;A14304;1.0000000000000
LIVONO000216DE;B143010216DE;1.0000000000000
MALEMA080CM3000104DE;PK2586976;1.0000000000000
MALEMA080CM3000104DE;PK0568184;1.0000000000000
MALEMA080CM3000104DE;PK1586984E;1.0000000000000
MALEMA080CM3000104DE;0020;1.0000000000000
MALEMA080CM3104101DE;PK2586976;1.0000000000000
MALEMA080CM3104101DE;PK0568184;1.0000000000000
MALEMA080CM3104101DE;PK1586999E;1.0000000000000
MALEMA080CM3104101DE;0020;1.0000000000000
MALEMA080CM3202101DE;PK1586991E;1.0000000000000
MALEMA080CM3202101DE;PK2586976;1.0000000000000
MALEMA080CM3202101DE;PK0568178;1.0000000000000
MALEMA080CM3202101DE;0020;1.0000000000000
MALEMA080CM4000104DE;0020;1.0000000000000
MALEMA080CM4000104DE;PK0581484;1.0000000000000
MALEMA080CM4000104DE;PK2586976;1.0000000000000
MALEMA080CM4000104DE;PK0568184;1.0000000000000
MALEMA080CM4000104DE;PK1586984E;1.0000000000000
MALEMA080CM4104101DE;PK0581499;1.0000000000000
MALEMA080CM4104101DE;PK2586976;1.0000000000000
MALEMA080CM4104101DE;PK0568184;1.0000000000000
MALEMA080CM4104101DE;PK1586999E;1.0000000000000
MALEMA080CM4104101DE;0020;1.0000000000000
MALEMA080CM4202101DE;0020;1.0000000000000
MALEMA080CM4202101DE;PK2586976;1.0000000000000
MALEMA080CM4202101DE;PK0568178;1.0000000000000
MALEMA080CM4202101DE;PK0581491;1.0000000000000
MALEMA080CM4202101DE;PK1586991E;1.0000000000000
MALEMA080CM5000104DE;PK2586976;1.0000000000000
MALEMA080CM5000104DE;PK0568184;1.0000000000000
MALEMA080CM5000104DE;PK0587684;1.0000000000000
MALEMA080CM5000104DE;PK0587884;1.0000000000000
MALEMA080CM5000104DE;PK1586984E;1.0000000000000
MALEMA080CM5000104DE;0020;1.0000000000000
MALEMA080CM5104101DE;0020;1.0000000000000
MALEMA080CM5104101DE;PK2586976;1.0000000000000
MALEMA080CM5104101DE;PK0568184;1.0000000000000
MALEMA080CM5104101DE;PK0587699;1.0000000000000
MALEMA080CM5104101DE;PK0587899;1.0000000000000
MALEMA080CM5104101DE;PK1586999E;1.0000000000000
MALEMA080CM5202101DE;PK2586976;1.0000000000000
MALEMA080CM5202101DE;PK0568178;1.0000000000000
MALEMA080CM5202101DE;PK0587691;1.0000000000000
MALEMA080CM5202101DE;PK0587891;1.0000000000000
MALEMA080CM5202101DE;0020;1.0000000000000
MALEMA080CM5202101DE;PK1586991E;1.0000000000000
MALEMA080CM6000104DE;0020;1.0000000000000
MALEMA080CM6000104DE;PK0581484;1.0000000000000
MALEMA080CM6000104DE;PK2586976;1.0000000000000
MALEMA080CM6000104DE;PK0568184;1.0000000000000
MALEMA080CM6000104DE;PK0587684;1.0000000000000
MALEMA080CM6000104DE;PK0587884;1.0000000000000
MALEMA080CM6000104DE;PK1586984E;1.0000000000000
MALEMA080CM6202101DE;PK0581491;1.0000000000000
MALEMA080CM6202101DE;PK2586976;1.0000000000000
MALEMA080CM6202101DE;PK0568178;1.0000000000000
MALEMA080CM6202101DE;PK0587691;1.0000000000000
MALEMA080CM6202101DE;PK0587891;1.0000000000000
MALEMA080CM6202101DE;0020;1.0000000000000
MALEMA080CM6202101DE;PK1586991E;1.0000000000000
MALEMA100CM3104101DE;0020;1.0000000000000
MALEMA100CM3104101DE;PK1587099E;1.0000000000000
MALEMA100CM3104101DE;PK2587076;1.0000000000000
MALEMA100CM3104101DE;PK0567484;1.0000000000000
MALEMA100CM3104101DE;PK3587099E;1.0000000000000
MALEMA100CM3202101DE;PK3587091E;1.0000000000000
MALEMA100CM3202101DE;PK1587091E;1.0000000000000
MALEMA100CM3202101DE;PK0567478;1.0000000000000
MALEMA100CM3202101DE;PK2587076;1.0000000000000
MALEMA100CM3202101DE;0020;1.0000000000000
MALEMA100CM6104101DE;0020;1.0000000000000
MALEMA100CM6104101DE;PK0581499;1.0000000000000
MALEMA100CM6104101DE;PK2587076;1.0000000000000
MALEMA100CM6104101DE;PK0567484;1.0000000000000
MALEMA100CM6104101DE;PK0587699;1.0000000000000
MALEMA100CM6104101DE;PK0587899;1.0000000000000
MALEMA100CM6104101DE;PK1587099E;1.0000000000000
MALEMA100CM6104101DE;PK3587099E;1.0000000000000
MALEMA100CM6202101DE;PK3587091E;1.0000000000000
MALEMA100CM6202101DE;PK0581591;1.0000000000000
MALEMA100CM6202101DE;PK2587076;1.0000000000000
MALEMA100CM6202101DE;PK0567478;1.0000000000000
MALEMA100CM6202101DE;PK0587791;1.0000000000000
MALEMA100CM6202101DE;PK0587891;1.0000000000000
MALEMA100CM6202101DE;PK1587091E;1.0000000000000
MALEMA100CM6202101DE;0020;1.0000000000000
MARS600000101DE;B101010101DE;1.0000000000000
MARS600000101DE;A10104;1.0000000000000
MARS600000103DE;A10104;1.0000000000000
MARS600000103DE;B101010103DE;1.0000000000000
MARS600000104DE;B101010104DE;1.0000000000000
MARS600000104DE;A10104;1.0000000000000
MARS600000202DE;B101010202DE;1.0000000000000
MARS600000202DE;A10104;1.0000000000000
MARS600000204DE;A10104;1.0000000000000
MARS600000204DE;B101010204DE;1.0000000000000
MARS600000214DE;A10104;1.0000000000000
MARS600000214DE;B101010214DE;1.0000000000000
MARS600000216DE;A10104;1.0000000000000
MARS600000216DE;B101010216DE;1.0000000000000
MARS600SET000101DE;B101010101DE;1.0000000000000
MARS600SET000101DE;A10104;1.0000000000000
MARS600SET000101DE;BMCN115;1.0000000000000
MARS600SET000104DE;BMCN115;1.0000000000000
MARS600SET000104DE;B101010104DE;1.0000000000000
MARS600SET000104DE;A10104;1.0000000000000
MARS600STAND000101DE;BMCN161;1.0000000000000
MARS600STAND000101DE;0024;6.0000000000000
MARS600STAND000101DE;A10104;1.0000000000000
MARS600STAND000101DE;B101010101DE;1.0000000000000
MARS600STAND000103DE;A10104;1.0000000000000
MARS600STAND000103DE;B101010103DE;1.0000000000000
MARS600STAND000103DE;0024;6.0000000000000
MARS600STAND000103DE;BMCN161;1.0000000000000
MARS600STAND000104DE;BMCN161;1.0000000000000
MARS600STAND000104DE;0024;6.0000000000000
MARS600STAND000104DE;A10104;1.0000000000000
MARS600STAND000104DE;B101010104DE;1.0000000000000
MARS600STAND000204DE;A10104;1.0000000000000
MARS600STAND000204DE;B101010204DE;1.0000000000000
MARS600STAND000204DE;0024;6.0000000000000
MARS600STAND000204DE;BMCN161;1.0000000000000
MARS600STAND000214DE;BMCN161;1.0000000000000
MARS600STAND000214DE;0024;6.0000000000000
MARS600STAND000214DE;A10104;1.0000000000000
MARS600STAND000214DE;B101010214DE;1.0000000000000
MARS600STAND000216DE;A10104;1.0000000000000
MARS600STAND000216DE;B101010216DE;1.0000000000000
MARS600STAND000216DE;0024;6.0000000000000
MARS600STAND000216DE;BMCN161;1.0000000000000
MARS700000101DE;A10204K;1.0000000000000
MARS700000101DE;B102010101DE;1.0000000000000
MARS700000103DE;B102010103DE;1.0000000000000
MARS700000103DE;A10204K;1.0000000000000
MARS700000104DE;A10204K;1.0000000000000
MARS700000104DE;B102010104DE;1.0000000000000
MARS700000204DE;A10204K;1.0000000000000
MARS700000204DE;B102010204DE;1.0000000000000
MARS700000214DE;A10204K;1.0000000000000
MARS700000214DE;B102010214DE;1.0000000000000
MARS700000216DE;B102010216DE;1.0000000000000
MARS700000216DE;A10204K;1.0000000000000
MARS700SET000101DE;A10204K;1.0000000000000
MARS700SET000101DE;B102010101DE;1.0000000000000
MARS700SET000101DE;BMCN116;1.0000000000000
MARS700SET000104DE;BMCN116;1.0000000000000
MARS700SET000104DE;A10204K;1.0000000000000
MARS700SET000104DE;B102010104DE;1.0000000000000
MARS800000101DE;A10304K;1.0000000000000
MARS800000101DE;B103010101DE;1.0000000000000
MARS800000103DE;A10304K;1.0000000000000
MARS800000103DE;B103010103DE;1.0000000000000
MARS800000104DE;B103010104DE;1.0000000000000
MARS800000104DE;A10304K;1.0000000000000
MARS800000202DE;A10304K;1.0000000000000
MARS800000202DE;B103010202DE;1.0000000000000
MARS800000204DE;B103010204DE;1.0000000000000
MARS800000204DE;A10304K;1.0000000000000
MARS800000214DE;A10304K;1.0000000000000
MARS800000214DE;B103010214DE;1.0000000000000
MARS800000216DE;A10304K;1.0000000000000
MARS800000216DE;B103010216DE;1.0000000000000
MARS800SET000101DE;B103010101DE;1.0000000000000
MARS800SET000101DE;A10304K;1.0000000000000
MARS800SET000101DE;BMCN117;1.0000000000000
MARS800SET000104DE;BMCN117;1.0000000000000
MARS800SET000104DE;B103010104DE;1.0000000000000
MARS800SET000104DE;A10304K;1.0000000000000
MEGASPARSETVERSUS000101DE;A12604;1.0000000000000
MEGASPARSETVERSUS000101DE;A121020101DE;1.0000000000000
MEGASPARSETVERSUS000101DE;A126030101SETDE;1.0000000000000
MEGASPARSETVERSUS000101DE;B140010101DE;1.0000000000000
MEGASPARSETVERSUS000103DE;A12604;1.0000000000000
MEGASPARSETVERSUS000103DE;A121020103DE;1.0000000000000
MEGASPARSETVERSUS000103DE;A126030103SETDE;1.0000000000000
MEGASPARSETVERSUS000103DE;B140010103DE;1.0000000000000
MEGASPARSETVERSUS000104DE;B140010104DE;1.0000000000000
MEGASPARSETVERSUS000104DE;A12604;1.0000000000000
MEGASPARSETVERSUS000104DE;A121020104DE;1.0000000000000
MEGASPARSETVERSUS000104DE;A126030104SETDE;1.0000000000000
MIA75000101DE;B621010101DE;1.0000000000000
MIA75000101DE;A605-204;1.0000000000000
MIA75000104DE;B621010104DE;1.0000000000000
MIA75000104DE;A605-204;1.0000000000000
MIA90000101DE;B618BASIC1/2;1.0000000000000
MIA90000101DE;B618010101DE;1.0000000000000
MIA90000101DE;A606-204;1.0000000000000
MIA90000104DE;A606-204;1.0000000000000
MIA90000104DE;B618BASIC1/2;1.0000000000000
MIA90000104DE;B618010104DE;1.0000000000000
